id,ticker,date,price
104918,ZRX,2021-04-25,1.497000000000
89212,BTC,2021-04-26,54783.850000000000
90037,CVC,2021-04-26,0.533000000000
92994,ETH,2021-04-26,2564.350000000000
93661,FUN,2021-04-26,0.033330000000
104919,ZRX,2021-04-26,1.608000000000
89213,BTC,2021-04-27,54211.050000000000
90038,CVC,2021-04-27,0.500700000000
92995,ETH,2021-04-27,2592.300000000000
93662,FUN,2021-04-27,0.032120000000
104920,ZRX,2021-04-27,1.659000000000
89214,BTC,2021-04-28,54414.780000000000
90039,CVC,2021-04-28,0.513300000000
92996,ETH,2021-04-28,2736.980000000000
93663,FUN,2021-04-28,0.032500000000
104921,ZRX,2021-04-28,1.698000000000
89215,BTC,2021-04-29,54466.830000000000
90040,CVC,2021-04-29,0.509900000000
92997,ETH,2021-04-29,2790.200000000000
93664,FUN,2021-04-29,0.032950000000
104922,ZRX,2021-04-29,1.715000000000
89216,BTC,2021-04-30,57930.680000000000
90041,CVC,2021-04-30,0.537500000000
92998,ETH,2021-04-30,2856.360000000000
93665,FUN,2021-04-30,0.038650000000
104923,ZRX,2021-04-30,1.841000000000
89217,BTC,2021-05-01,56907.340000000000
90042,CVC,2021-05-01,0.516400000000
92999,ETH,2021-05-01,2913.200000000000
93666,FUN,2021-05-01,0.038850000000
104924,ZRX,2021-05-01,1.880000000000
89218,BTC,2021-05-02,57962.060000000000
90043,CVC,2021-05-02,0.595700000000
93000,ETH,2021-05-02,3088.910000000000
93667,FUN,2021-05-02,0.038640000000
104925,ZRX,2021-05-02,1.910000000000
89219,BTC,2021-05-03,56106.800000000000
90044,CVC,2021-05-03,0.567700000000
93001,ETH,2021-05-03,3354.930000000000
93668,FUN,2021-05-03,0.041490000000
104926,ZRX,2021-05-03,1.821000000000
89220,BTC,2021-05-04,54468.200000000000
90045,CVC,2021-05-04,0.536500000000
93002,ETH,2021-05-04,3266.940000000000
93669,FUN,2021-05-04,0.038270000000
104927,ZRX,2021-05-04,1.761000000000
89221,BTC,2021-05-05,56657.530000000000
90046,CVC,2021-05-05,0.557300000000
93003,ETH,2021-05-05,3397.040000000000
93670,FUN,2021-05-05,0.041080000000
104928,ZRX,2021-05-05,1.856000000000
89222,BTC,2021-05-06,56154.720000000000
90047,CVC,2021-05-06,0.582400000000
93004,ETH,2021-05-06,3444.260000000000
93671,FUN,2021-05-06,0.043280000000
104929,ZRX,2021-05-06,2.126000000000
89223,BTC,2021-05-07,57850.670000000000
90048,CVC,2021-05-07,0.647700000000
93005,ETH,2021-05-07,3525.950000000000
93672,FUN,2021-05-07,0.047420000000
104930,ZRX,2021-05-07,2.037000000000
89224,BTC,2021-05-08,58388.860000000000
90049,CVC,2021-05-08,0.587100000000
93006,ETH,2021-05-08,3963.700000000000
93673,FUN,2021-05-08,0.043010000000
104931,ZRX,2021-05-08,1.920000000000
89225,BTC,2021-05-09,58905.510000000000
90050,CVC,2021-05-09,0.582800000000
93007,ETH,2021-05-09,4117.750000000000
93674,FUN,2021-05-09,0.043370000000
104932,ZRX,2021-05-09,2.015000000000
89226,BTC,2021-05-10,55766.770000000000
90051,CVC,2021-05-10,0.514500000000
93008,ETH,2021-05-10,3947.560000000000
93675,FUN,2021-05-10,0.038660000000
104933,ZRX,2021-05-10,1.768000000000
89227,BTC,2021-05-11,57093.090000000000
90052,CVC,2021-05-11,0.529400000000
93009,ETH,2021-05-11,4299.110000000000
93676,FUN,2021-05-11,0.039730000000
104934,ZRX,2021-05-11,1.977000000000
89228,BTC,2021-05-12,51351.990000000000
90053,CVC,2021-05-12,0.488600000000
93010,ETH,2021-05-12,4021.710000000000
93677,FUN,2021-05-12,0.035300000000
104935,ZRX,2021-05-12,1.767000000000
89229,BTC,2021-05-13,49120.200000000000
90054,CVC,2021-05-13,0.458800000000
93011,ETH,2021-05-13,3816.650000000000
93678,FUN,2021-05-13,0.033530000000
104936,ZRX,2021-05-13,1.605000000000
89230,BTC,2021-05-14,49022.770000000000
90055,CVC,2021-05-14,0.477200000000
93012,ETH,2021-05-14,3965.740000000000
93679,FUN,2021-05-14,0.033680000000
104937,ZRX,2021-05-14,1.635000000000
89231,BTC,2021-05-15,49069.820000000000
90056,CVC,2021-05-15,0.467500000000
93013,ETH,2021-05-15,3861.880000000000
93680,FUN,2021-05-15,0.033610000000
104938,ZRX,2021-05-15,1.618000000000
89232,BTC,2021-05-16,44364.580000000000
90057,CVC,2021-05-16,0.407100000000
93014,ETH,2021-05-16,3403.600000000000
93681,FUN,2021-05-16,0.030750000000
104939,ZRX,2021-05-16,1.500000000000
89233,BTC,2021-05-17,44950.850000000000
90058,CVC,2021-05-17,0.424600000000
93015,ETH,2021-05-17,3466.660000000000
93682,FUN,2021-05-17,0.031010000000
104940,ZRX,2021-05-17,1.566000000000
89234,BTC,2021-05-18,39387.580000000000
90059,CVC,2021-05-18,0.367000000000
93016,ETH,2021-05-18,2944.450000000000
93683,FUN,2021-05-18,0.027790000000
104941,ZRX,2021-05-18,1.402000000000
89235,BTC,2021-05-19,39786.930000000000
90060,CVC,2021-05-19,0.338400000000
93017,ETH,2021-05-19,2656.570000000000
93684,FUN,2021-05-19,0.024670000000
104942,ZRX,2021-05-19,1.071000000000
89236,BTC,2021-05-20,40616.890000000000
90061,CVC,2021-05-20,0.408500000000
93018,ETH,2021-05-20,2769.790000000000
93685,FUN,2021-05-20,0.025170000000
104943,ZRX,2021-05-20,1.169000000000
89237,BTC,2021-05-21,36478.860000000000
90062,CVC,2021-05-21,0.318000000000
93019,ETH,2021-05-21,2251.940000000000
93686,FUN,2021-05-21,0.021900000000
104944,ZRX,2021-05-21,0.933000000000
89238,BTC,2021-05-22,36706.460000000000
90063,CVC,2021-05-22,0.318500000000
93020,ETH,2021-05-22,2215.330000000000
93687,FUN,2021-05-22,0.021670000000
104945,ZRX,2021-05-22,0.903700000000
89239,BTC,2021-05-23,36177.920000000000
90064,CVC,2021-05-23,0.282400000000
93021,ETH,2021-05-23,2189.960000000000
93688,FUN,2021-05-23,0.019960000000
104946,ZRX,2021-05-23,0.855400000000
89240,BTC,2021-05-24,38941.050000000000
90065,CVC,2021-05-24,0.319100000000
93022,ETH,2021-05-24,2662.020000000000
93689,FUN,2021-05-24,0.022790000000
104947,ZRX,2021-05-24,0.985700000000
89241,BTC,2021-05-25,40595.880000000000
90066,CVC,2021-05-25,0.342100000000
93023,ETH,2021-05-25,2881.250000000000
93690,FUN,2021-05-25,0.023670000000
104948,ZRX,2021-05-25,1.082000000000
89242,BTC,2021-05-26,38302.480000000000
90067,CVC,2021-05-26,0.367900000000
93024,ETH,2021-05-26,2756.010000000000
93691,FUN,2021-05-26,0.023100000000
104949,ZRX,2021-05-26,1.103000000000
89243,BTC,2021-05-27,36959.200000000000
90068,CVC,2021-05-27,0.332100000000
93025,ETH,2021-05-27,2555.200000000000
93692,FUN,2021-05-27,0.021920000000
104950,ZRX,2021-05-27,1.014000000000
89244,BTC,2021-05-28,36533.290000000000
90069,CVC,2021-05-28,0.323100000000
93026,ETH,2021-05-28,2522.510000000000
93693,FUN,2021-05-28,0.021710000000
104951,ZRX,2021-05-28,0.987100000000
89245,BTC,2021-05-29,35792.670000000000
90070,CVC,2021-05-29,0.315300000000
93027,ETH,2021-05-29,2425.930000000000
93694,FUN,2021-05-29,0.021460000000
104952,ZRX,2021-05-29,0.956300000000
89246,BTC,2021-05-30,35081.110000000000
90071,CVC,2021-05-30,0.310800000000
93028,ETH,2021-05-30,2391.290000000000
93695,FUN,2021-05-30,0.022390000000
104953,ZRX,2021-05-30,0.924100000000
89247,BTC,2021-05-31,36934.970000000000
90072,CVC,2021-05-31,0.337200000000
93029,ETH,2021-05-31,2658.010000000000
93696,FUN,2021-05-31,0.022730000000
104954,ZRX,2021-05-31,1.039000000000
117681,BTC,2021-06-01,36756.279999999999
117908,CVC,2021-06-01,0.330700000000
118169,ETH,2021-06-01,2635.800000000000
118343,FUN,2021-06-01,0.021760000000
119928,ZRX,2021-06-01,1.131000000000
117682,BTC,2021-06-02,38918.199999999997
117909,CVC,2021-06-02,0.352800000000
118170,ETH,2021-06-02,2845.750000000000
118344,FUN,2021-06-02,0.023810000000
119929,ZRX,2021-06-02,1.179000000000
117683,BTC,2021-06-03,36804.010000000002
117910,CVC,2021-06-03,0.318500000000
118171,ETH,2021-06-03,2626.250000000000
118345,FUN,2021-06-03,0.021720000000
119930,ZRX,2021-06-03,1.064000000000
117684,BTC,2021-06-04,37732.779999999999
117911,CVC,2021-06-04,0.336300000000
118172,ETH,2021-06-04,2781.330000000000
118346,FUN,2021-06-04,0.022690000000
119931,ZRX,2021-06-04,1.117000000000
117685,BTC,2021-06-05,35873.389999999999
117912,CVC,2021-06-05,0.317300000000
118173,ETH,2021-06-05,2665.360000000000
118347,FUN,2021-06-05,0.021570000000
119932,ZRX,2021-06-05,1.033000000000
116598,BTC,2021-06-06,36085.400000000000
143385,CVC,2021-06-06,0.317300000000
116624,ETH,2021-06-06,2762.110000000000
144138,FUN,2021-06-06,0.021570000000
146817,ZRX,2021-06-06,1.033000000000
117686,BTC,2021-06-07,32636.459999999999
117913,CVC,2021-06-07,0.274300000000
118174,ETH,2021-06-07,2476.280000000000
118348,FUN,2021-06-07,0.020050000000
119933,ZRX,2021-06-07,0.897300000000
116601,BTC,2021-06-08,34246.450000000000
117914,CVC,2021-06-08,0.291800000000
116625,ETH,2021-06-08,2534.910000000000
118349,FUN,2021-06-08,0.020630000000
119934,ZRX,2021-06-08,0.968400000000
116602,BTC,2021-06-09,36755.780000000000
117915,CVC,2021-06-09,0.297000000000
116626,ETH,2021-06-09,2540.610000000000
118350,FUN,2021-06-09,0.024610000000
119935,ZRX,2021-06-09,0.964500000000
116603,BTC,2021-06-10,36529.100000000000
117916,CVC,2021-06-10,0.285900000000
116627,ETH,2021-06-10,2430.000000000000
118351,FUN,2021-06-10,0.022220000000
119936,ZRX,2021-06-10,0.907800000000
116604,BTC,2021-06-11,35332.270000000000
117917,CVC,2021-06-11,0.248500000000
116628,ETH,2021-06-11,2299.310000000000
118352,FUN,2021-06-11,0.020010000000
119937,ZRX,2021-06-11,0.832600000000
116605,BTC,2021-06-12,35376.190000000000
117918,CVC,2021-06-12,0.254400000000
116629,ETH,2021-06-12,2344.110000000000
118353,FUN,2021-06-12,0.020140000000
119938,ZRX,2021-06-12,0.833800000000
116606,BTC,2021-06-13,39598.330000000000
117919,CVC,2021-06-13,0.264800000000
116630,ETH,2021-06-13,2504.590000000000
118354,FUN,2021-06-13,0.021470000000
119939,ZRX,2021-06-13,0.893800000000
116607,BTC,2021-06-14,40300.730000000000
117920,CVC,2021-06-14,0.272300000000
116631,ETH,2021-06-14,2612.290000000000
118355,FUN,2021-06-14,0.022080000000
119940,ZRX,2021-06-14,0.936200000000
116608,BTC,2021-06-15,40390.460000000000
117921,CVC,2021-06-15,0.265400000000
116632,ETH,2021-06-15,2536.710000000000
118356,FUN,2021-06-15,0.021150000000
119941,ZRX,2021-06-15,0.911300000000
116609,BTC,2021-06-16,39238.750000000000
117922,CVC,2021-06-16,0.259500000000
116633,ETH,2021-06-16,2446.500000000000
118357,FUN,2021-06-16,0.020580000000
119942,ZRX,2021-06-16,0.896700000000
116610,BTC,2021-06-17,37467.980000000000
117923,CVC,2021-06-17,0.243000000000
116634,ETH,2021-06-17,2327.060000000000
118358,FUN,2021-06-17,0.020370000000
119943,ZRX,2021-06-17,0.861900000000
116611,BTC,2021-06-18,35799.070000000000
117924,CVC,2021-06-18,0.230200000000
116635,ETH,2021-06-18,2237.240000000000
118359,FUN,2021-06-18,0.019610000000
119944,ZRX,2021-06-18,0.812300000000
116612,BTC,2021-06-19,35517.340000000000
117925,CVC,2021-06-19,0.227500000000
116636,ETH,2021-06-19,2199.630000000000
118360,FUN,2021-06-19,0.019230000000
119945,ZRX,2021-06-19,0.785800000000
116613,BTC,2021-06-20,32787.330000000000
117926,CVC,2021-06-20,0.203600000000
116637,ETH,2021-06-20,2015.600000000000
118361,FUN,2021-06-20,0.018230000000
119946,ZRX,2021-06-20,0.711500000000
116614,BTC,2021-06-21,32860.090000000000
117927,CVC,2021-06-21,0.181000000000
116638,ETH,2021-06-21,1950.900000000000
118362,FUN,2021-06-21,0.017200000000
119947,ZRX,2021-06-21,0.618900000000
116615,BTC,2021-06-22,33901.000000000000
117928,CVC,2021-06-22,0.188800000000
116639,ETH,2021-06-22,2005.090000000000
118363,FUN,2021-06-22,0.016960000000
119948,ZRX,2021-06-22,0.638100000000
116616,BTC,2021-06-23,33017.440000000000
117929,CVC,2021-06-23,0.185300000000
116640,ETH,2021-06-23,1928.700000000000
118364,FUN,2021-06-23,0.017000000000
119949,ZRX,2021-06-23,0.641900000000
116617,BTC,2021-06-24,34439.050000000000
117930,CVC,2021-06-24,0.194900000000
116641,ETH,2021-06-24,1967.010000000000
118365,FUN,2021-06-24,0.017300000000
119950,ZRX,2021-06-24,0.682000000000
116618,BTC,2021-06-25,31734.390000000000
117931,CVC,2021-06-25,0.182100000000
116642,ETH,2021-06-25,1806.200000000000
118366,FUN,2021-06-25,0.016110000000
119951,ZRX,2021-06-25,0.606200000000
116619,BTC,2021-06-26,33177.200000000000
117932,CVC,2021-06-26,0.182900000000
116643,ETH,2021-06-26,1863.210000000000
118367,FUN,2021-06-26,0.016380000000
119952,ZRX,2021-06-26,0.604600000000
116620,BTC,2021-06-27,34539.310000000000
117933,CVC,2021-06-27,0.190500000000
116644,ETH,2021-06-27,1988.780000000000
118368,FUN,2021-06-27,0.016770000000
119953,ZRX,2021-06-27,0.640200000000
116621,BTC,2021-06-28,35351.280000000000
117934,CVC,2021-06-28,0.220900000000
116645,ETH,2021-06-28,2160.800000000000
118369,FUN,2021-06-28,0.017050000000
119954,ZRX,2021-06-28,0.719300000000
116622,BTC,2021-06-29,35015.600000000000
117935,CVC,2021-06-29,0.236600000000
116646,ETH,2021-06-29,2137.660000000000
118370,FUN,2021-06-29,0.017010000000
119955,ZRX,2021-06-29,0.707800000000
116623,BTC,2021-06-30,33537.920000000000
117936,CVC,2021-06-30,0.231500000000
116647,ETH,2021-06-30,2162.220000000000
118371,FUN,2021-06-30,0.016560000000
119956,ZRX,2021-06-30,0.732000000000
120969,BTC,2021-07-01,32951.930000000000
121074,CVC,2021-07-01,0.219800000000
121263,ETH,2021-07-01,2034.890000000000
121326,FUN,2021-07-01,0.016190000000
173623,USD,2021-07-01,1.000000000000
122292,ZRX,2021-07-01,0.664800000000
120970,BTC,2021-07-02,33697.360000000000
121075,CVC,2021-07-02,0.229900000000
121264,ETH,2021-07-02,2143.710000000000
121327,FUN,2021-07-02,0.016640000000
173627,USD,2021-07-02,1.000000000000
122293,ZRX,2021-07-02,0.684000000000
120971,BTC,2021-07-03,35414.750000000000
121076,CVC,2021-07-03,0.253100000000
121265,ETH,2021-07-03,2325.460000000000
121328,FUN,2021-07-03,0.017120000000
173632,USD,2021-07-03,1.000000000000
122294,ZRX,2021-07-03,0.707800000000
120972,BTC,2021-07-04,34316.030000000000
121077,CVC,2021-07-04,0.270900000000
121266,ETH,2021-07-04,2288.140000000000
121329,FUN,2021-07-04,0.016770000000
173640,USD,2021-07-04,1.000000000000
122295,ZRX,2021-07-04,0.699200000000
120973,BTC,2021-07-05,34681.690000000000
121078,CVC,2021-07-05,0.279600000000
121267,ETH,2021-07-05,2318.760000000000
121330,FUN,2021-07-05,0.016660000000
173652,USD,2021-07-05,1.000000000000
122296,ZRX,2021-07-05,0.727900000000
120974,BTC,2021-07-06,34734.960000000000
121079,CVC,2021-07-06,0.275000000000
121268,ETH,2021-07-06,2383.690000000000
121331,FUN,2021-07-06,0.016580000000
173658,USD,2021-07-06,1.000000000000
122297,ZRX,2021-07-06,0.755000000000
120975,BTC,2021-07-07,33083.980000000000
121080,CVC,2021-07-07,0.253400000000
121269,ETH,2021-07-07,2212.610000000000
121332,FUN,2021-07-07,0.016070000000
173672,USD,2021-07-07,1.000000000000
122298,ZRX,2021-07-07,0.738500000000
120976,BTC,2021-07-08,32857.350000000000
121081,CVC,2021-07-08,0.240000000000
121270,ETH,2021-07-08,2120.870000000000
121333,FUN,2021-07-08,0.015740000000
173675,USD,2021-07-08,1.000000000000
122299,ZRX,2021-07-08,0.809600000000
120977,BTC,2021-07-09,33808.690000000000
121082,CVC,2021-07-09,0.245200000000
121271,ETH,2021-07-09,2131.510000000000
121334,FUN,2021-07-09,0.015710000000
173685,USD,2021-07-09,1.000000000000
122300,ZRX,2021-07-09,0.816100000000
120978,BTC,2021-07-10,33473.000000000000
121083,CVC,2021-07-10,0.235500000000
121272,ETH,2021-07-10,2091.690000000000
121335,FUN,2021-07-10,0.015640000000
173692,USD,2021-07-10,1.000000000000
122301,ZRX,2021-07-10,0.773800000000
120979,BTC,2021-07-11,34385.770000000000
121084,CVC,2021-07-11,0.242500000000
121273,ETH,2021-07-11,2157.380000000000
121336,FUN,2021-07-11,0.015900000000
173698,USD,2021-07-11,1.000000000000
122302,ZRX,2021-07-11,0.788400000000
120980,BTC,2021-07-12,32984.870000000000
121085,CVC,2021-07-12,0.238200000000
121274,ETH,2021-07-12,2003.300000000000
121337,FUN,2021-07-12,0.015210000000
173708,USD,2021-07-12,1.000000000000
122303,ZRX,2021-07-12,0.738700000000
120981,BTC,2021-07-13,31844.030000000000
121086,CVC,2021-07-13,0.213500000000
121275,ETH,2021-07-13,1876.930000000000
121338,FUN,2021-07-13,0.014460000000
173714,USD,2021-07-13,1.000000000000
122304,ZRX,2021-07-13,0.673100000000
120982,BTC,2021-07-14,32504.730000000000
121087,CVC,2021-07-14,0.223700000000
121276,ETH,2021-07-14,1955.070000000000
121339,FUN,2021-07-14,0.014820000000
173726,USD,2021-07-14,1.000000000000
122305,ZRX,2021-07-14,0.681900000000
120983,BTC,2021-07-15,31620.310000000000
121088,CVC,2021-07-15,0.214500000000
121277,ETH,2021-07-15,1908.440000000000
121340,FUN,2021-07-15,0.014790000000
173735,USD,2021-07-15,1.000000000000
122306,ZRX,2021-07-15,0.653700000000
120984,BTC,2021-07-16,31613.560000000000
121089,CVC,2021-07-16,0.205200000000
121278,ETH,2021-07-16,1894.490000000000
121341,FUN,2021-07-16,0.014770000000
173744,USD,2021-07-16,1.000000000000
122307,ZRX,2021-07-16,0.622700000000
120985,BTC,2021-07-17,31887.430000000000
121090,CVC,2021-07-17,0.210900000000
121279,ETH,2021-07-17,1957.450000000000
121342,FUN,2021-07-17,0.014870000000
173753,USD,2021-07-17,1.000000000000
122308,ZRX,2021-07-17,0.634500000000
120986,BTC,2021-07-18,31815.960000000000
121091,CVC,2021-07-18,0.206200000000
121280,ETH,2021-07-18,1906.360000000000
121343,FUN,2021-07-18,0.014590000000
173761,USD,2021-07-18,1.000000000000
122309,ZRX,2021-07-18,0.623200000000
120987,BTC,2021-07-19,29735.010000000000
121092,CVC,2021-07-19,0.179000000000
121281,ETH,2021-07-19,1759.190000000000
121344,FUN,2021-07-19,0.013580000000
173769,USD,2021-07-19,1.000000000000
122310,ZRX,2021-07-19,0.542000000000
120988,BTC,2021-07-20,30902.400000000000
121093,CVC,2021-07-20,0.189200000000
121282,ETH,2021-07-20,1878.240000000000
121345,FUN,2021-07-20,0.013990000000
173771,USD,2021-07-20,1.000000000000
122311,ZRX,2021-07-20,0.584200000000
120989,BTC,2021-07-21,32038.730000000000
121094,CVC,2021-07-21,0.199500000000
121283,ETH,2021-07-21,1986.010000000000
121346,FUN,2021-07-21,0.014360000000
173786,USD,2021-07-21,1.000000000000
122312,ZRX,2021-07-21,0.617200000000
122726,BTC,2021-07-22,32599.270000000000
122731,CVC,2021-07-22,0.213400000000
122741,ETH,2021-07-22,2077.180000000000
122744,FUN,2021-07-22,0.014770000000
173789,USD,2021-07-22,1.000000000000
122790,ZRX,2021-07-22,0.642000000000
122975,BTC,2021-07-23,33910.180000000000
122995,CVC,2021-07-23,0.214100000000
123031,ETH,2021-07-23,2143.060000000000
123051,FUN,2021-07-23,0.015090000000
173804,USD,2021-07-23,1.000000000000
123235,ZRX,2021-07-23,0.662800000000
122976,BTC,2021-07-24,34494.050000000000
122996,CVC,2021-07-24,0.216800000000
123032,ETH,2021-07-24,2169.090000000000
123052,FUN,2021-07-24,0.015240000000
173812,USD,2021-07-24,1.000000000000
123236,ZRX,2021-07-24,0.649300000000
122977,BTC,2021-07-25,38656.740000000000
122997,CVC,2021-07-25,0.228500000000
123033,ETH,2021-07-25,2358.080000000000
123053,FUN,2021-07-25,0.015940000000
173821,USD,2021-07-25,1.000000000000
123237,ZRX,2021-07-25,0.705300000000
122978,BTC,2021-07-26,37009.930000000000
122998,CVC,2021-07-26,0.294400000000
123034,ETH,2021-07-26,2189.980000000000
123054,FUN,2021-07-26,0.014970000000
173828,USD,2021-07-26,1.000000000000
123238,ZRX,2021-07-26,0.693400000000
124349,BTC,2021-07-27,39558.670000000000
124412,CVC,2021-07-27,0.268500000000
124493,ETH,2021-07-27,2259.050000000000
124538,FUN,2021-07-27,0.015350000000
173833,USD,2021-07-27,1.000000000000
124961,ZRX,2021-07-27,0.694600000000
124350,BTC,2021-07-28,40018.900000000000
124413,CVC,2021-07-28,0.260500000000
124494,ETH,2021-07-28,2295.330000000000
124539,FUN,2021-07-28,0.015770000000
173844,USD,2021-07-28,1.000000000000
124962,ZRX,2021-07-28,0.712000000000
124351,BTC,2021-07-29,39856.190000000000
124414,CVC,2021-07-29,0.269000000000
124495,ETH,2021-07-29,2412.700000000000
124540,FUN,2021-07-29,0.015540000000
173852,USD,2021-07-29,1.000000000000
124963,ZRX,2021-07-29,0.776100000000
124352,BTC,2021-07-30,41527.610000000000
124415,CVC,2021-07-30,0.275800000000
124496,ETH,2021-07-30,2436.740000000000
124541,FUN,2021-07-30,0.016450000000
173861,USD,2021-07-30,1.000000000000
124964,ZRX,2021-07-30,0.818400000000
124353,BTC,2021-07-31,41737.510000000000
124416,CVC,2021-07-31,0.281600000000
124497,ETH,2021-07-31,2601.420000000000
124542,FUN,2021-07-31,0.017220000000
